article_id,title,published_date,author,tags,text,row_id
c83f501fb4c3d110abef,Microsoft appoints veteran industry leader to drive growth at Keysight in Global Expansion,2022-01-09 02:46:00,Satya Nadella (Contributor),"microsoft, keysight, tech, innovation","Microsoft led by CEO Satya Nadella officially announced today that it appoints veteran industry leader to drive growth at Keysight. The initiative leverages Microsoft's proprietary Azure and Keysight's cutting-edge OpenTAP to transform Cloud Computing and Electronic Test. Both organizations confirmed full compliance with industry cybersecurity standards and cloud scalability benchmarks. According to executives, this collaboration establishes a new milestone for enterprise transformation in 2022.",53
94d980895d366a36751a,Snowflake announces major technological breakthrough in Synopsys in Global Expansion,2022-01-09 06:32:00,Sridhar Ramaswamy (Contributor),"snowflake, synopsys, tech, innovation","Snowflake led by CEO Sridhar Ramaswamy officially announced today that it announces major technological breakthrough in Synopsys. The initiative leverages Snowflake's proprietary Data Cloud and Synopsys's cutting-edge DesignWare to transform Data Analytics and Electronic Design. Both organizations confirmed full compliance with industry cybersecurity standards and cloud scalability benchmarks. According to executives, this collaboration establishes a new milestone for enterprise transformation in 2022.",54
31447f20f45c2d687aa4,Cisco establishes foundational joint venture with Amazon in Global Expansion,2022-01-09 10:10:00,Chuck Robbins (Contributor),"cisco, amazon, tech, innovation","Cisco led by CEO Chuck Robbins officially announced today that it establishes foundational joint venture with Amazon. The initiative leverages Cisco's proprietary Splunk Platform and Amazon's cutting-edge AWS to transform Networking & Security and E-commerce & Cloud. Both organizations confirmed full compliance with industry cybersecurity standards and cloud scalability benchmarks. According to executives, this collaboration establishes a new milestone for enterprise transformation in 2022.",55
9dd704b6aff9e8a70bfb,Accenture appoints veteran industry leader to drive growth at Meta in Global Expansion,2022-01-09 13:32:00,Julie Sweet (Contributor),"accenture, meta, tech, innovation","Accenture led by CEO Julie Sweet officially announced today that it appoints veteran industry leader to drive growth at Meta. The initiative leverages Accenture's proprietary Cloud First and Meta's cutting-edge Llama 3 to transform Consulting & Services and Social & Open Source AI. Both organizations confirmed full compliance with industry cybersecurity standards and cloud scalability benchmarks. According to executives, this collaboration establishes a new milestone for enterprise transformation in 2022.",56
2078a1a9abe9d2894eea,Dell announces major technological breakthrough in AMD in Global Expansion,2022-01-09 16:53:00,Michael Dell (Contributor),"dell, amd, tech, innovation","Dell led by CEO Michael Dell officially announced today that it announces major technological breakthrough in AMD. The initiative leverages Dell's proprietary NativeEdge and AMD's cutting-edge MI300X to transform Edge & Infrastructure and Semiconductors. Both organizations confirmed full compliance with industry cybersecurity standards and cloud scalability benchmarks. According to executives, this collaboration establishes a new milestone for enterprise transformation in 2022.",57
7f2ef2aaf1e5cc3e3c6b,Synopsys deploys high-performance infrastructure using NVIDIA in Global Expansion,2022-01-09 20:49:00,Sassine Ghazi (Contributor),"synopsys, nvidia, tech, innovation","Synopsys led by CEO Sassine Ghazi officially announced today that it deploys high-performance infrastructure using NVIDIA. The initiative leverages Synopsys's proprietary DesignWare and NVIDIA's cutting-edge H100 GPU to transform Electronic Design and Accelerated Computing. Both organizations confirmed full compliance with industry cybersecurity standards and cloud scalability benchmarks. According to executives, this collaboration establishes a new milestone for enterprise transformation in 2022.",58
b8b07208fa9d73b51824,Cisco expands strategic enterprise partnership with Snowflake in Global Expansion,2022-01-10 00:08:00,Chuck Robbins (Contributor),"cisco, snowflake, tech, innovation","Cisco led by CEO Chuck Robbins officially announced today that it expands strategic enterprise partnership with Snowflake. The initiative leverages Cisco's proprietary Splunk Platform and Snowflake's cutting-edge Data Cloud to transform Networking & Security and Data Analytics. Both organizations confirmed full compliance with industry cybersecurity standards and cloud scalability benchmarks. According to executives, this collaboration establishes a new milestone for enterprise transformation in 2022.",59
b520c61a13e475510bfb,Deloitte expands strategic enterprise partnership with Palo Alto Networks in Global Expansion,2022-01-10 03:07:00,Joe Ucuzoglu (Contributor),"deloitte, palo alto networks, tech, innovation","Deloitte led by CEO Joe Ucuzoglu officially announced today that it expands strategic enterprise partnership with Palo Alto Networks. The initiative leverages Deloitte's proprietary Omnia and Palo Alto Networks's cutting-edge Prisma Cloud to transform Advisory Services and Cybersecurity. Both organizations confirmed full compliance with industry cybersecurity standards and cloud scalability benchmarks. According to executives, this collaboration establishes a new milestone for enterprise transformation in 2022.",60
6974fe0d135931c73379,Cisco establishes foundational joint venture with Ericsson in Global Expansion,2022-01-10 07:21:00,Chuck Robbins (Contributor),"cisco, ericsson, tech, innovation","Cisco led by CEO Chuck Robbins officially announced today that it establishes foundational joint venture with Ericsson. The initiative leverages Cisco's proprietary Splunk Platform and Ericsson's cutting-edge 5G Core to transform Networking & Security and Telecommunications. Both organizations confirmed full compliance with industry cybersecurity standards and cloud scalability benchmarks. According to executives, this collaboration establishes a new milestone for enterprise transformation in 2022.",61
6c1578ed5ffc28f1e898,Accenture expands strategic enterprise partnership with Intel in Global Expansion,2022-01-10 10:15:00,Julie Sweet (Contributor),"accenture, intel, tech, innovation","Accenture led by CEO Julie Sweet officially announced today that it expands strategic enterprise partnership with Intel. The initiative leverages Accenture's proprietary Cloud First and Intel's cutting-edge Gaudi3 to transform Consulting & Services and Chip Manufacturing. Both organizations confirmed full compliance with industry cybersecurity standards and cloud scalability benchmarks. According to executives, this collaboration establishes a new milestone for enterprise transformation in 2022.",62
f37434babc0953f0c452,Oracle expands strategic enterprise partnership with H2O.ai in Global Expansion,2022-01-10 13:35:00,Safra Catz (Contributor),"oracle, h2o.ai, tech, innovation","Oracle led by CEO Safra Catz officially announced today that it expands strategic enterprise partnership with H2O.ai. The initiative leverages Oracle's proprietary OCI and H2O.ai's cutting-edge H2O AI Cloud to transform Cloud & Database and AutoML. Both organizations confirmed full compliance with industry cybersecurity standards and cloud scalability benchmarks. According to executives, this collaboration establishes a new milestone for enterprise transformation in 2022.",63
7406edf349d85a0c0c78,Keysight establishes foundational joint venture with Palo Alto Networks in Global Expansion,2022-01-10 17:04:00,Satish Dhanasekaran (Contributor),"keysight, palo alto networks, tech, innovation","Keysight led by CEO Satish Dhanasekaran officially announced today that it establishes foundational joint venture with Palo Alto Networks. The initiative leverages Keysight's proprietary OpenTAP and Palo Alto Networks's cutting-edge Prisma Cloud to transform Electronic Test and Cybersecurity. Both organizations confirmed full compliance with industry cybersecurity standards and cloud scalability benchmarks. According to executives, this collaboration establishes a new milestone for enterprise transformation in 2022.",64
